Code	Name	Monthly	From	To	Subject
661373	מערכות אוורור	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
661374	מתקנים לחדר משאבות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
661375	חומרים ומוצרים אחרים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
663020	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
663025	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
665020	חשמלאים	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
665025	מעליות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
671010	חומרים ומוצרים - סך כולל	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
671530	מעליות	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
671330	מוצרים אחרים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
673020	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
673025	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
675020	עובדים מקצועיים	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
675025	מיזוג	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
681010	חומרים ומוצרים - סך כולל	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
681320	מערכת מיזוג אוויר	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
681325	חומרים ומוצרים שונים	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
683020	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
683025	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
685025	אלומיניום	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691010	חומרים ומוצרים - סך כולל	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691502	חלונות ודלתות	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691504	תריסים	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691506	מסתורי כביסה	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691508	חיפוי חוץ	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691560	זכוכית	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691020	מסגרות חרש	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
691025	הוצאות כלליות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
693020	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
693025	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
695020	עובדים מקצועיים	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
695025	פיתוח	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701010	חומרים ומוצרים - סך כולל	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701015	חומרי מחצבה שיש וקרמיקה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701200	מוצרים מבטון	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701205	תברואה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701270	מסגרות חרש	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
701570	חומרים ומוצרים שונים	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
703032	שכירת ציוד	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
703035	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
705020	פועלים	true	1992-01-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
705025	ריצוף וחיפוי	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
711010	חומרים ומוצרים - סך כולל	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
631020	חומרי מחצבה, שיש וקרמיקה	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
631030	חומרי מחצבה והובלתם	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
631080	שיש וקרמיקה לחיפוי וריצוף	true	2004-02-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
631085	אבן לחיפי חיצוני	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
711020	מלט, איטונג ומוצריהם	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
711025	מחיצות מתועשות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
711040	צבעים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
711045	חומרים ומוצרים שונים	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
712010	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
713010	הוצאות כלליות	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
713015	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
714020	פועלים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
714025	איטום ובידוד	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
721010	חומרים ומוצרים - סך כולל	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
721020	מלט, איטונג ומוצריהם	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
721030	איטום	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
721040	חומרים ומוצרים שונים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
722010	שכירת ציוד	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
722015	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724020	פועלים	true	2011-08-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724025	תקורות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724035	חומרים ומוצרים - סך כולל	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724045	שכירת ציוד	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724055	הוצאות כלליות	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724065	בדיקות ובטוח	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724075	אחזקת אתר	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724085	שכר עבודה	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
724095	צוות, ניהול ופיקוח	true	2025-07-16	2026-04-27	"מדד מחירי תשומה בבנייה למגורים (ללא מע""מ), לפי פרקי הבנייה"
800010	מדד מחירי תשומה בבנייה למבני מסחר ומשרדים - כללי	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
800020	עפר	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
800030	חומרי מחצבה והובלתם	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
800040	ציוד שכור	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
800050	שכר עבודה	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
800060	בטון	true	2012-01-16	2026-04-27	מדד מחירי תשומה בבנייה למסחר ולמשרדים, לפי קבוצה ראשית וקבוצה משנית
